Lead I,Lead II,Lead III
1.202430804073109,-2.647066928,-3.849554082
1.1510787048663385,-2.612289798,-3.763412497
1.1800223472110023,-2.542395915,-3.722521184
1.2305909647090754,-2.523673878,-3.754336954
1.2437774666131378,-2.52390745,-3.767704771
1.262782878465683,-2.560721463,-3.823571761
1.2716875899347684,-2.547875997,-3.81966842
1.271806039448888,-2.534084686,-3.805960423
1.2463746183255497,-2.572565901,-3.818989403
1.2233329918359823,-2.578426072,-3.801821719
1.223741672,-2.57337702,-3.797181307
1.2145916328026978,-2.569311855,-3.783965011
1.236004044416032,-2.548979129,-3.785055239
1.2476571807519754,-2.53215242,-3.77989088
1.245580117155079,-2.531779101,-3.777481554
1.2142326479598602,-2.558794846,-3.773126454
1.2034620998545595,-2.600724438,-3.804262431
1.235228978,-2.629604619,-3.864914499
1.2228637719020747,-2.615745318,-3.838689995
1.2096185778099537,-2.580250959,-3.789967707
1.2261239300283824,-2.529451331,-3.755681936
1.2300986991916216,-2.506362082,-3.736518138
1.2447028738961683,-2.542530023,-3.787308584
1.2631261419841668,-2.528331537,-3.791577926
1.2641422859693034,-2.552010098,-3.816239958
1.2388783441861984,-2.621153872,-3.860094187
1.2514415708900226,-2.606771874,-3.858307835
1.2874063583825255,-2.570546444,-3.858031826
1.2982398344102386,-2.543560023,-3.841816226
1.3155634224489392,-2.539081182,-3.854690939
1.2596017758452085,-2.536238917,-3.795942501
1.201047416121436,-2.535808321,-3.736987062
1.2231212510497316,-2.566267295,-3.789518344
1.2274724323276278,-2.614794733,-3.842359593
1.2270679950781989,-2.618060483,-3.845190893
1.2321011175617278,-2.590459033,-3.822612761
1.204348813512511,-2.56176725,-3.766203708
1.2173962910456082,-2.537338608,-3.75482201
1.2280649517522273,-2.511819157,-3.739948038
1.222817076,-2.523015482,-3.745875074
1.2393090364761288,-2.56735743,-3.806721522
1.237972683544392,-2.57928268,-3.817319813
1.225338164043278,-2.591379266,-3.816797155
1.2146665908548036,-2.57979814,-3.794561726
1.207170126134545,-2.578764443,-3.786017966
1.2131689501871639,-2.594434282,-3.807688927
1.2261089938695582,-2.572078098,-3.798277189
1.1974944057505872,-2.573996827,-3.771548263
1.1930379720778466,-2.596901589,-3.789978196
1.1905952164123352,-2.614471068,-3.805182225
1.1295626489952595,-2.683088278,-3.812732605
1.1393127645677925,-2.697625488,-3.836989666
1.1406448890806953,-2.629194401,-3.76990698
1.0844355429530528,-2.611197955,-3.695656553
1.1246847995772333,-2.632809287,-3.757552195
1.2045622479055835,-2.640135481,-3.844755348
1.174810679387357,-2.622176379,-3.797041019
1.0925066325486004,-2.605187344,-3.697799763
1.0964975437067725,-2.637123966,-3.73370552
1.1008233415235713,-2.666053223,-3.766939237
1.1121143162884635,-2.63047747,-3.742685904
1.1256745713099132,-2.586213985,-3.711970378
1.1265717831412927,-2.584597382,-3.711268804
1.1526335329785087,-2.578700957,-3.731414464
1.1522974273946984,-2.586052228,-3.7384029
1.138824101261229,-2.626954692,-3.765831767
1.0941154700058944,-2.656221656,-3.750393011
1.048644168326335,-2.703140518,-3.751823646
1.0557850675630223,-2.673848358,-3.729684737
1.0179344811068962,-2.629562904,-3.647587164
1.0505766513447619,-2.615250968,-3.665945744
1.1257846328146774,-2.577199474,-3.703104932
1.1295912726851938,-2.564836015,-3.694550185
1.1412588762207572,-2.588692924,-3.730060636
1.151220598335555,-2.618025066,-3.769315319
1.1375878825307708,-2.636672529,-3.774340001
1.130468333773252,-2.61402305,-3.744571729
1.1173908284989378,-2.590253386,-3.707756164
1.1146603691034795,-2.582156529,-3.696960946
1.1305644996996733,-2.547211917,-3.677851651
1.1496313112694274,-2.514147191,-3.663857878
1.183512933803989,-2.533292976,-3.71689863
1.220162248473496,-2.598268182,-3.818501134
1.211064873680396,-2.619733758,-3.830875342
1.1719856089522451,-2.59504614,-3.767093353
1.1592157765051017,-2.570691809,-3.729980137
1.1943255977909382,-2.549931651,-3.744348562
1.2183015274106284,-2.540696957,-3.759085442
1.2368962824480636,-2.543579585,-3.780561321
1.2473986790946052,-2.547142663,-3.794591114
1.2505945380702295,-2.572780388,-3.823444771
1.2312187543633595,-2.630507066,-3.861801896
1.182239996022445,-2.654263924,-3.836567579
1.2145781752376494,-2.580974249,-3.795618345
1.2342365423247386,-2.533158017,-3.767461963
1.252394532286886,-2.520702336,-3.773154689
1.2926795561292665,-2.518980204,-3.811736348
1.2530625729379519,-2.545889694,-3.799035967
1.2594167561188774,-2.530691115,-3.790186799
1.297017837835007,-2.536852317,-3.83393262
1.2739688695658116,-2.586716278,-3.860737597
1.2620114926199097,-2.587886673,-3.850006236
1.2617521029307457,-2.575016415,-3.836875378
1.2511778597317866,-2.550340841,-3.801575672
1.2841449400400073,-2.523101032,-3.807294417
1.2462932897446846,-2.538721943,-3.785115605
1.221069069141618,-2.565314785,-3.786466277
1.2557152245106753,-2.567964719,-3.823715019
1.2636435617401245,-2.591222896,-3.854932472
1.2501325813056856,-2.599750082,-3.849951088
1.2262959125949005,-2.55465891,-3.781046776
1.2536917736064264,-2.511013103,-3.76480134
1.287902713651161,-2.522169925,-3.810152947
1.287549555133898,-2.532411047,-3.820003226
1.2796145102911403,-2.538925823,-3.818581659
1.232960075076967,-2.558738801,-3.791799677
1.2120561106765373,-2.5979124,-3.810035896
1.2121360697506078,-2.645977292,-3.85813788
1.2179158086790878,-2.627330075,-3.845299053
1.247533141676467,-2.58505776,-3.83265131
1.250595031687254,-2.596083238,-3.846759941
1.222289608690053,-2.606539698,-3.828953962
1.205842631,-2.595043889,-3.800949467
1.1815024432303045,-2.61984557,-3.801395866
1.1587724666640247,-2.656713422,-3.815552669
1.1417469084944736,-2.672609885,-3.814393175
1.139054539,-2.624176155,-3.763286424
1.155199981603916,-2.49235455,-3.64765903
1.1762280104859943,-2.362817181,-3.539137754
1.1955698690063996,-2.277112293,-3.472720371
1.1848161948676694,-2.235599784,-3.420479381
1.0901307894003909,-2.291504669,-3.381749008
0.8699042229246323,-2.39035209,-3.260356867
0.6057857404495967,-2.475106223,-3.080956069
0.42562973389768904,-2.522389492,-2.948106108
0.2533699932751651,-2.573853266,-2.827334496
0.077652658,-2.595281773,-2.672998909
0.059749204,-2.501833645,-2.561636
0.17541694144692624,-2.327224735,-2.502691532
0.3372980784907181,-2.184693647,-2.522027015
0.4944779653339472,-2.153288602,-2.647803403
0.6713801074947091,-2.107095091,-2.778541378
0.9122890314534685,-2.007084272,-2.919474155
1.1484882380375685,-1.94705426,-3.095607181
1.2558610356742168,-1.958486577,-3.214374712
1.3031470554659506,-2.046161816,-3.34934587
1.3962591206399455,-2.191283899,-3.587624316
1.506720894275114,-2.311265335,-3.818040056
1.6084076899835056,-2.375032316,-3.983494365
1.668280918136386,-2.438573345,-4.106933136
1.6746478864602297,-2.519598071,-4.19431771
1.6794899472566835,-2.550697483,-4.230237589
1.6531872461433443,-2.542610811,-4.195866684
1.6201461632777139,-2.570959517,-4.191174551
1.6091743136241206,-2.597323942,-4.20657511
1.563433348952423,-2.59386293,-4.157373412
1.5215248043617218,-2.59216882,-4.113763196
1.4737291354631281,-2.603030803,-4.076837119
1.4395186349867164,-2.61698024,-4.056531937
1.4181344683576227,-2.569526353,-3.987684255
1.4153067175929195,-2.4767749,-3.892132331
1.4166330572122454,-2.46576362,-3.882502305
1.366478679596609,-2.478792759,-3.845360082
1.3105817837672644,-2.460919366,-3.771559463
1.2853302647219096,-2.450596698,-3.735976636
1.2923044670233113,-2.440338168,-3.732705528
1.2608480433021148,-2.48424861,-3.745186625
1.2113391159979747,-2.534262516,-3.745680258
1.2242631679657017,-2.504967303,-3.729301952
1.2474337729364906,-2.46027172,-3.707807439
1.2834761737041462,-2.461242875,-3.744819037
1.2827194426002873,-2.481266397,-3.764115906
1.230898525792995,-2.474047955,-3.705054376
1.2233484738955724,-2.461678172,-3.685080761
1.2274494043612312,-2.488901613,-3.716420058
1.2334572062667026,-2.525197482,-3.758738949
1.2442295648304695,-2.513104072,-3.757408679
1.2402655751252751,-2.518479362,-3.758829674
1.280339098511307,-2.488328141,-3.768778082
1.322834739453002,-2.438612576,-3.761525156
1.3232030955814518,-2.438387674,-3.761677984
1.271187447807804,-2.463218263,-3.734496649
1.2012366224830344,-2.442971661,-3.644290498
1.2207277302689667,-2.46988241,-3.690714325
1.2595838171945735,-2.517048806,-3.77672469
1.2436340997392417,-2.480863887,-3.72455477
1.2506262924217455,-2.444541193,-3.695205634
1.2641478208977144,-2.459152032,-3.723363721
1.2694390717853707,-2.466184336,-3.735696629
1.2724376139396048,-2.437064944,-3.709575524
1.230001659185287,-2.457290919,-3.687355107
1.185335438936153,-2.525688094,-3.711066902
1.1783560752871027,-2.547426546,-3.725820553
1.2080947101166553,-2.490928557,-3.699102917
1.2505190731839693,-2.424843327,-3.675435584
1.2788396705584633,-2.38632289,-3.665211588
1.2591374663325618,-2.405942139,-3.665155248
1.226179198753689,-2.420460361,-3.646723593
1.211227914696495,-2.435486662,-3.646806196
1.215350571917263,-2.46162084,-3.677082063
1.1883756906452632,-2.483828111,-3.672285769
1.174682345991127,-2.499723677,-3.674474613
1.1960192003249595,-2.45655176,-3.652664454
1.2264598177150243,-2.410153954,-3.636669992
1.2369581384685155,-2.391814737,-3.628848059
1.1944501999916217,-2.401457959,-3.5960011
1.189096977683643,-2.419383938,-3.608559801
1.2109574513877375,-2.438526993,-3.64959571
1.1923475354544097,-2.463618461,-3.656055372
1.1976042555463153,-2.456111355,-3.653810023
1.214230645507443,-2.429259711,-3.64358787
1.2295860092117155,-2.399343771,-3.628998657
1.2332398599124286,-2.417086897,-3.650386385
1.2044472555167003,-2.440075548,-3.644598961
1.1932234347507584,-2.43206147,-3.625377153
1.1884044307831865,-2.434397318,-3.622897412
1.1825718772770637,-2.431938031,-3.614613053
1.1469981092763417,-2.438159853,-3.585252792
1.1489012656761668,-2.405270529,-3.554283805
1.196487815,-2.379985688,-3.576542307
1.2119971429625338,-2.380646742,-3.592700664
1.2052504797295387,-2.351461872,-3.556797142
1.1910343630312563,-2.357614562,-3.548730968
1.200949629330614,-2.37271245,-3.573746124
1.1817442952138768,-2.377520133,-3.559351436
1.1477813912002872,-2.427204958,-3.575096404
1.150627217,-2.439676305,-3.590387453
1.171860101718817,-2.374773802,-3.54671213
1.2037184164549255,-2.330745727,-3.534571802
1.213063703434244,-2.332826387,-3.545993211
1.2276157832838557,-2.31861043,-3.546310397
1.226616516321673,-2.335510574,-3.562202294
1.185695639195814,-2.337351554,-3.523139875
1.1524546454621434,-2.357626064,-3.510133649
1.1266936579609819,-2.366604546,-3.493338606
1.125066097425024,-2.32738632,-3.45251468
1.1503059659088963,-2.334450594,-3.484832383
1.1644330923200772,-2.310837664,-3.475364929
1.1756824429190733,-2.28262684,-3.458398631
1.193185257520623,-2.27819908,-3.471447297
1.1797250577754617,-2.243920944,-3.423701219
1.1533918683495472,-2.284115617,-3.437577712
1.135701438822825,-2.34627977,-3.482066059
1.104654619951213,-2.303012666,-3.407736341
1.1128063350487596,-2.258702275,-3.371556391
1.1735272802358105,-2.250840334,-3.424440855
1.2383980363167586,-2.253490415,-3.492005041
1.2085073993114634,-2.258448185,-3.4670385
1.1150648657311446,-2.244003978,-3.359089346
1.1055477478969093,-2.245114525,-3.350721683
1.102515421981128,-2.286120622,-3.388722529
1.0999556977202785,-2.267958408,-3.367965619
1.138735718916243,-2.208174848,-3.346952966
1.1789517689393951,-2.172026026,-3.351050728
1.1713628449349047,-2.156760759,-3.328194287
1.1384199118824796,-2.161917627,-3.300394216
1.1528559798864222,-2.182406331,-3.335332415
1.1354707602682057,-2.207386251,-3.342927346
1.101701695509238,-2.218148158,-3.319924535
1.0865623677100031,-2.210961722,-3.297605017
1.0982052458414868,-2.174895034,-3.273201067
1.1363812027165738,-2.125160467,-3.261635293
1.1511118086233645,-2.130384871,-3.281562387
1.14695915,-2.131527386,-3.278583738
1.1542117930670708,-2.11298912,-3.26729927
1.114006858118161,-2.113989263,-3.228078654
1.0732429252765006,-2.158065255,-3.231373224
1.0201403444713806,-2.206385268,-3.226592809
1.003211721496575,-2.163071859,-3.166376069
1.0550492534341482,-2.107953901,-3.163099334
1.0637977071975686,-2.096974905,-3.160832812
1.0493868978418397,-2.107586651,-3.157025651
1.0236627741195015,-2.119637089,-3.143370217
1.0381558635919754,-2.118945992,-3.157160298
1.0660994250701408,-2.108238618,-3.174377481
1.042749210986561,-2.140505972,-3.183331253
1.0358551533418274,-2.165491408,-3.201434914
1.0690042960148478,-2.153139443,-3.222208674
1.0934195775043152,-2.13810479,-3.231587476
1.1058626157977987,-2.114433482,-3.220356994
1.1385465161771826,-2.107159209,-3.245796014
1.1131412177273896,-2.164307993,-3.277574175
1.0708184611998897,-2.216470308,-3.287375579
1.0846727019690965,-2.243027337,-3.327768688
1.0750814428034026,-2.272436836,-3.347600547
1.080466516,-2.252961186,-3.333487528
1.121413664338189,-2.216380002,-3.337882708
1.1412566663833221,-2.224735199,-3.366076233
1.1109077486738803,-2.276092816,-3.38706136
1.0996735817851808,-2.321016066,-3.420788686
1.1300477698480083,-2.317157295,-3.447301586
1.1272705349706997,-2.349471444,-3.47684253
1.1010231360931995,-2.392149158,-3.493264599
1.144456901623328,-2.38815972,-3.532679092
1.1677577094879974,-2.394782992,-3.562619911
1.203683365,-2.384753465,-3.588529885
1.2523835848347253,-2.379990464,-3.632463751
1.2640946473941697,-2.390582499,-3.654764965
1.2260133324474436,-2.4006073,-3.626691079
1.1626799954784088,-2.441525213,-3.604285627
1.1723880040321317,-2.502184232,-3.674684724
1.1777575094659194,-2.49688318,-3.674737213
1.1661282114042866,-2.468320132,-3.634522658
1.1739270566544506,-2.452616636,-3.626606169
1.2163052069150446,-2.423065044,-3.639451563
1.2573518148898806,-2.420556506,-3.67800174
1.2588207944389243,-2.413136072,-3.672021404
1.2569019620698747,-2.439944432,-3.696949078
1.2503506498444756,-2.520116074,-3.770573538
1.2387148113918562,-2.531535842,-3.770311002
1.263126703074842,-2.489466844,-3.752657779
1.3023392746879687,-2.4629496,-3.765373739
1.2855901848504445,-2.448773734,-3.734427805
1.269102305579163,-2.452694203,-3.721857098
1.2512442873049483,-2.459176991,-3.710503965
1.2599872088021251,-2.483424876,-3.743500815
1.271848227048879,-2.52226767,-3.794181553
1.2415975490152518,-2.532692627,-3.774386941
1.2464572091906516,-2.479008976,-3.725569398
1.2929617763090444,-2.394387896,-3.687411438
1.2957094988630564,-2.397706091,-3.693479221
1.2726819288065598,-2.466691878,-3.739436818
1.2710138763802845,-2.469612338,-3.740662658
1.2865034558200221,-2.463456941,-3.750021271
1.2878156390123692,-2.483461292,-3.771363456
1.2778648034939524,-2.511168036,-3.789137737
1.2816910830192747,-2.479571683,-3.761350568
1.3032701699973224,-2.400748424,-3.704113978
1.3197149740864473,-2.425309007,-3.745131789
1.3337683051692055,-2.476132068,-3.809957487
1.3361714259596562,-2.432233652,-3.768471113
1.3201641043807342,-2.433058564,-3.753295372
1.2859118490774955,-2.465986128,-3.751968097
1.2455275428328019,-2.522273858,-3.767870797
1.258200896250646,-2.522823816,-3.781085479
1.311504669742868,-2.458249544,-3.769834205
1.3407357967405342,-2.441506981,-3.782316166
1.3314036629488974,-2.440753334,-3.772195793
1.3004452120327914,-2.430074023,-3.730563122
1.263691311278447,-2.44321556,-3.707017284
1.2636809534301252,-2.441135841,-3.704933415
1.2699723097153852,-2.455589246,-3.725645151
1.2689213193970252,-2.466443728,-3.735423299
1.2854947040531295,-2.420781357,-3.706343649
1.300322375984197,-2.404622056,-3.705010259
1.300391861466376,-2.435570754,-3.736009466
1.3203432824363952,-2.430663835,-3.75108722
1.332489411043603,-2.441187149,-3.773748363
1.2976456324042274,-2.462522527,-3.760213868
1.295109595318298,-2.489298979,-3.784485553
1.2861570127691153,-2.540019513,-3.82626766
1.2574677914149053,-2.533824235,-3.791373875
1.2667853571054235,-2.472616502,-3.739457407
1.276970854169042,-2.401972071,-3.679009904
1.2494324232720666,-2.384443341,-3.633916607
1.233878247390409,-2.411725898,-3.645659628
1.2487108771298654,-2.441649576,-3.690452175
1.286445967,-2.47449905,-3.761015657
1.299846643849329,-2.467454856,-3.767392769
1.3051122970169888,-2.45693399,-3.762124538
1.2968143514562527,-2.44367834,-3.740546613
1.2723029672005386,-2.441554513,-3.713973435
1.297595724040334,-2.450051945,-3.747728737
1.313934113,-2.446507553,-3.760492423
1.255947707810574,-2.44717517,-3.703239754
1.2190502962560377,-2.4631438,-3.682268498
1.2118839031234026,-2.49515415,-3.707091391
1.2337782965509316,-2.509567384,-3.743417139
1.2874249708248897,-2.503649506,-3.791169233
1.304421438846521,-2.488777966,-3.793297437
1.3102766799829555,-2.429702296,-3.740047372
1.3211521806729396,-2.412200336,-3.733451921
1.3061659339957676,-2.448961218,-3.755221809
1.275346888121489,-2.476700032,-3.752118049
1.2272480069317058,-2.500184187,-3.727518133
1.1876165250960993,-2.540815609,-3.728527745
1.230038167545067,-2.536123844,-3.76623029
1.3005337190988295,-2.480860583,-3.781455581
1.3063707255344923,-2.457938454,-3.764401835
1.2828877681682997,-2.434209178,-3.717180147
1.2839884605550411,-2.391461317,-3.675513323
1.2410915956881086,-2.431453183,-3.672609564
1.2227842580172916,-2.481979996,-3.704870747
1.2452984510811578,-2.503597263,-3.748979719
1.2729072349881505,-2.506276919,-3.779213064
1.3271181206595521,-2.477016634,-3.804199258
1.3228634318234413,-2.466712886,-3.789664671
1.267152956048924,-2.48905807,-3.756288652
1.2311299615726843,-2.467089862,-3.698288791
1.2536511325678286,-2.435976958,-3.68972772
1.2784452634175532,-2.459212396,-3.737744603
1.226584244504762,-2.549069313,-3.775731658
1.2362023682930139,-2.573662247,-3.809942402
1.2835742913371497,-2.501440272,-3.785055049
1.2558083775446347,-2.468088089,-3.723964382
1.2545121412935132,-2.472718348,-3.727335048
1.2735818894482653,-2.471204577,-3.744838573
1.2749011084110755,-2.46921879,-3.7441449
1.265920274126055,-2.473741787,-3.739759675
1.251092108656854,-2.502201124,-3.753413943
1.2334246019910386,-2.550371574,-3.783865409
1.2316849691751341,-2.573302018,-3.805065176
1.2519703182774644,-2.53521434,-3.787296173
1.282543063112704,-2.456498203,-3.739111731
1.304165775096273,-2.426493362,-3.730704445
1.3025623314590096,-2.467909049,-3.770537949
1.300247784415443,-2.49214151,-3.79249989
1.2898818631415292,-2.496224884,-3.786229408
1.2447460168347366,-2.544760488,-3.78958659
1.2237062990155825,-2.564231596,-3.78799962
1.2199719491235717,-2.52085989,-3.740896405
1.2430347494566736,-2.482417526,-3.725555705
1.2574514507865955,-2.447502187,-3.705041603
1.2689388711402558,-2.433582777,-3.702572615
1.2756378953657248,-2.458415243,-3.734155661
1.272415737,-2.495114087,-3.767657895
1.2661466849304925,-2.557990754,-3.824193007
1.2669245063581178,-2.559509205,-3.826500435
1.3111891548471268,-2.506038587,-3.817337396
1.3098108527983854,-2.491823622,-3.801704045
1.2743157596318704,-2.480085199,-3.75445473
1.2897666110436432,-2.478809062,-3.768658807
1.2896078347556195,-2.493539142,-3.783230095
1.2782849953126616,-2.520192726,-3.798543402
1.262926268645923,-2.55241262,-3.8153816
1.2265011821131135,-2.565672843,-3.792221684
1.1947205880881047,-2.52991049,-3.724719686
1.2377288486631524,-2.475761264,-3.713572286
1.295758569866994,-2.433166827,-3.728983519
1.2856412094509007,-2.433111662,-3.718830882
1.2757152294491736,-2.453764594,-3.729551004
1.2965096065177497,-2.500102022,-3.796671058
1.300606682924139,-2.550847654,-3.851512866
1.2903929880814633,-2.583816268,-3.874290151
1.291585875020483,-2.561379733,-3.853049258
1.3031949681718604,-2.488632188,-3.791899549
1.2999032237101822,-2.45833816,-3.758321746
1.2737931736693389,-2.469881923,-3.743744911
1.2499611410179787,-2.463675975,-3.71368416
1.2647629886918794,-2.465441283,-3.730273525
1.2937546517076515,-2.46378139,-3.757652612
1.2920366416549158,-2.468602968,-3.760785399
1.2984378788214694,-2.508777301,-3.807306517
1.2540328423303373,-2.528167133,-3.78225258
1.2283011360795317,-2.53835269,-3.766720087
1.2882604934356348,-2.51608549,-3.804424792
1.3365829993327274,-2.503663076,-3.840333235
1.3198509066535835,-2.511106927,-3.831032101
1.2615411814280084,-2.517887119,-3.77946513
1.2501282666139377,-2.559778909,-3.809970364
1.2481348369859109,-2.571305301,-3.819531944
1.2479550460613649,-2.538360914,-3.786396264
1.254396919542679,-2.517285624,-3.771763273
1.2761938056722757,-2.510509113,-3.786783245
1.2737329569105509,-2.522549376,-3.796388297
1.2465786953754066,-2.514297576,-3.760960791
1.249814444254669,-2.473913892,-3.72383072
1.2460002910119312,-2.50390041,-3.750008202
1.2538838738756821,-2.551621707,-3.8055436
1.2549542785026173,-2.542193782,-3.797199475
1.2578810750148437,-2.502110589,-3.760062004
1.292345461768029,-2.471982554,-3.7643888
1.3025121497921124,-2.454600291,-3.757188829
1.2942679006532258,-2.465527054,-3.759886446
1.2790038809675324,-2.499289756,-3.77840548
1.249720963,-2.515350488,-3.76516135
1.230199886557009,-2.543731683,-3.774020272
1.2138427834562855,-2.569003201,-3.782899068
1.243088687482421,-2.544380437,-3.787543982
1.264420627845351,-2.514639431,-3.779166067
1.2883574311275912,-2.482257376,-3.770710337
1.3269425181189818,-2.470671692,-3.797749861
1.323098040139825,-2.475211269,-3.798394547
1.299449960311371,-2.488400241,-3.78789053
1.2504454931976348,-2.514780041,-3.76531775
1.2471554961662994,-2.51856355,-3.765785434
1.2724963075186326,-2.53424685,-3.806805711
1.2787414890857551,-2.529788143,-3.808608747
1.3291432179169187,-2.498904741,-3.828118169
1.3098249141643041,-2.49780725,-3.807744871
1.2673333841056935,-2.492402648,-3.759860226
1.2841618993458348,-2.492865493,-3.777096194
1.2774341334664014,-2.521698475,-3.799199262
1.2574204392678934,-2.581904705,-3.839376378
1.2686971233161135,-2.598309308,-3.867052552
1.2997370551204876,-2.534473438,-3.834290538
1.3236006397240678,-2.489628614,-3.813282734
1.2472500082553657,-2.51218482,-3.759491887
1.2186061127483998,-2.507295533,-3.72597381
1.2669486868408528,-2.49193941,-3.758964201
1.263467914955052,-2.497677407,-3.761228617
1.2458441519880266,-2.525559329,-3.771492709
1.2250192560722917,-2.563464044,-3.788575955
1.2174719830804623,-2.541054292,-3.758603399
1.2384973582796637,-2.504273675,-3.742861602
1.2594948282882297,-2.517048527,-3.77663883
1.2791741907593592,-2.505544905,-3.784833801
1.3029664400636634,-2.463281137,-3.76635749
1.2816792470283882,-2.469327278,-3.75105812
1.2486453899921106,-2.519988615,-3.768719315
1.2306258063067483,-2.558652048,-3.789425452
1.2172379484033191,-2.554325022,-3.771661501
1.2528266889344117,-2.548718501,-3.801611136
1.2867274184713988,-2.496313791,-3.783111319
1.3307749601280099,-2.477414828,-3.808260328
1.3603946950083337,-2.48637233,-3.846852009
1.3219260727559212,-2.475116974,-3.797142448
1.2560121821202543,-2.509501675,-3.765628537
1.2235580243008677,-2.574679762,-3.798317788
1.1912192504175054,-2.587523756,-3.778789118
1.2073209873448751,-2.539671527,-3.747078901
1.2643375849138714,-2.487888308,-3.752291135
1.2832774189680665,-2.480198736,-3.76352456
1.2904068704144707,-2.479558472,-3.770042304
1.2877955940843537,-2.488245108,-3.776106051
1.267725903437744,-2.515043854,-3.782842862
1.2637350268120164,-2.541343866,-3.805156752
1.2737159817461159,-2.562960931,-3.836721327
1.2956520188026657,-2.544538838,-3.840235833
1.313474781078039,-2.516753145,-3.830274885
1.2960683139526097,-2.521255517,-3.817396185
1.2818920059530863,-2.475850776,-3.757797552
1.268069757757449,-2.449890926,-3.71801418
1.2480055206272023,-2.538712877,-3.786787445
1.2110561760240277,-2.614067471,-3.825198261
1.1724885853126388,-2.605684037,-3.778259965
1.213163567817997,-2.545844185,-3.75909435
1.2484803891932255,-2.497806339,-3.74633067
1.2303936478411122,-2.519649428,-3.750102139
1.2104828632294264,-2.537987191,-3.748551551
1.2267473034439786,-2.552446253,-3.779299916
1.255149934029229,-2.566073523,-3.821318963
1.2296692570626848,-2.586677639,-3.816409771
1.2041062919649381,-2.63544253,-3.839623187
1.1732125123936108,-2.641128821,-3.814420958
1.181488855524763,-2.580001884,-3.761556011
1.1867438882355439,-2.546304219,-3.733142931
1.1743040427864697,-2.560181895,-3.734555367
1.185007050352939,-2.556658422,-3.741744038
1.1781652118008994,-2.552594706,-3.730888306
1.1321429160295404,-2.54101545,-3.673215024
1.0737445789223774,-2.580072646,-3.653869934
1.0845349298226847,-2.626415205,-3.711032518
1.1115191639631135,-2.596703111,-3.708290164
1.1014959868404182,-2.576549777,-3.678117623
1.1136885847572693,-2.558393245,-3.672161881
1.1334225972939327,-2.548178732,-3.681656631
1.126799409177688,-2.553789779,-3.680666142
1.1320283066317876,-2.555350224,-3.687465117
1.1434939419692944,-2.586804853,-3.730401082
1.149413008391817,-2.605187739,-3.754683859
1.186495631723465,-2.587982895,-3.77452982
1.2363117472590888,-2.564328693,-3.80070877
1.227399799003443,-2.536870523,-3.76437186
1.2024666073903765,-2.518390901,-3.72094697
1.187775891241218,-2.516213502,-3.704063888
1.1426032379710775,-2.510105795,-3.652772506
1.1508552655478832,-2.525324404,-3.676228405
1.1685740650500496,-2.590625689,-3.759263473
1.182967887198605,-2.582625225,-3.765678404
1.222043002474738,-2.515940103,-3.738052163
1.251738854669148,-2.482676235,-3.734460125
1.2665769447539845,-2.503568888,-3.770194742
1.303343486483324,-2.482329574,-3.785739582
1.3290790197557283,-2.468491936,-3.797644315
1.3008184791757997,-2.521228203,-3.822107874
1.2371523201405654,-2.552664753,-3.789853178
1.2036907229846319,-2.557532761,-3.761275111
1.2294438563068761,-2.516644408,-3.746181035
1.2465569974315296,-2.488785482,-3.735458515
1.258705549873095,-2.506213251,-3.765010418
1.2577732659911864,-2.504593842,-3.76243343
1.2639950099063904,-2.497980993,-3.762048809
1.293763931,-2.499836849,-3.793689831
1.2865288818525331,-2.538013556,-3.824574758
1.2674953979668577,-2.573102574,-3.84067511
1.2591613236146246,-2.529423567,-3.78867352
1.3022707955684627,-2.466297623,-3.768634243
1.353593171757651,-2.467049813,-3.820773987
1.3229016986729556,-2.49250151,-3.815500168
1.2953635754469006,-2.493249399,-3.788662145
1.2894821934915084,-2.487050742,-3.77661008
1.282140476798427,-2.500054611,-3.782297217
1.2828868877343753,-2.541841185,-3.82483615
1.281020937646557,-2.543169294,-3.82426388
1.3041919787990242,-2.505699137,-3.809929912
1.312185266608105,-2.487402312,-3.799659119
1.2646675527631392,-2.499198561,-3.763979278
1.262753313472284,-2.504082633,-3.766946885
1.3034703457579147,-2.498523443,-3.802053063
1.3256356831375966,-2.509993418,-3.835690722
1.3065342227860661,-2.546995332,-3.853595228
1.2834041695910468,-2.551537072,-3.835027566
1.2936749878074802,-2.522503906,-3.816292313
1.3155461131092663,-2.506223667,-3.821834249
1.2993094926794215,-2.503805181,-3.803180106
1.2651283684103165,-2.524257053,-3.789459528
1.2874505213752976,-2.541669543,-3.829161399
1.315298789373664,-2.564051353,-3.879428077
1.269755312,-2.614658142,-3.884519221
1.1911022800915725,-2.657251365,-3.848457362
1.1853515225381934,-2.612185793,-3.797615842
1.1845383440830097,-2.568980284,-3.753616633
1.1926344230270436,-2.51433659,-3.707078572
1.2341890981690864,-2.45028397,-3.684567883
1.2392350366636107,-2.37316436,-3.612489638
1.2352471237593752,-2.28529919,-3.520609463
1.1904210774270225,-2.282270915,-3.472757928
1.054549828835866,-2.329105735,-3.383732613
0.848481722,-2.378318197,-3.226886909
0.6592345622829869,-2.435705355,-3.095006239
0.5289645101329565,-2.474925605,-3.003987617
0.3588894036433178,-2.569657413,-2.92866618
0.14502402709750958,-2.658408932,-2.803546535
0.082357784,-2.609353341,-2.691784295
0.16341411196746494,-2.498668891,-2.662196366
