I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-0.2454702806395657,0.2930774074061855,0.314575933032216,0.03811460053139035,-0.2935044026717268,0.32614039564519537,0.6316166387664169,0.7442438785436996,0.5613555854223913,0.5467902825924323,0.369092249628931,-0.016974488816680317
-0.24847201423746532,0.3136645819897707,0.32700539149323776,0.0743173526235287,-0.2909136834694753,0.35145671785049565,0.6404154983218612,0.7426931029465798,0.5685877433995404,0.5496255421712282,0.33659515483302077,-0.017893711924990757
-0.2519607928937289,0.31354961848309176,0.32931576459585327,0.07666726887416965,-0.29470802852553735,0.35347264186473093,0.651375601684339,0.7535633525294286,0.5879407396008764,0.5754882972388949,0.3041650415682606,-0.017682386186178223
-0.2594316727865509,0.2920205790275602,0.32352035478447194,0.06361584481099757,-0.3058174966588074,0.3378902568876347,0.6626021355888845,0.7798600562236734,0.6113145726094896,0.6118184733237091,0.30426678910361593,-0.016745619942766507
-0.25140460964984185,0.24888876692552397,0.29629964070524095,0.07246961520204967,-0.29465318005277774,0.3063974729203019,0.6778996871527396,0.8149974017319922,0.632472030545473,0.6340961663174634,0.36055263908909174,-0.017438495526935854
-0.19275066887337491,0.2018183721566808,0.23272217563391057,0.08969617914507642,-0.21873713701990286,0.25010913115421196,0.7059972507350595,0.8332050547971905,0.6457503645627535,0.621716268376706,0.41319896957356467,-0.01875049086096468
-0.15155817172885913,0.2000773554964031,0.20387930427350434,0.024410345258105676,-0.18157040840553154,0.21562172651812475,0.7131595768873416,0.8483386897595745,0.6472229522856375,0.6046579791092431,0.4239083209748941,-0.016192714535439287
-0.11827627292228511,0.23571511496199637,0.19927413545184508,-0.07852052606512179,-0.17408323769660836,0.21660783130482422,0.7046046384666897,0.8648100083811142,0.6505917568517722,0.5914048593512229,0.40373200240630536,-0.01698530987906329
-0.08928014925594563,0.29932660566242036,0.21169858622165183,-0.174730765373001,-0.18046535947377168,0.2521697144024456,0.6934864643961792,0.8798912090749249,0.6629704092410258,0.5857141690503055,0.36486475613093444,-0.019743318664734204
-0.06615115711914356,0.3781027457624566,0.23576061841536122,-0.21972991350642904,-0.1805013674426988,0.30909909269426733,0.6982010863781921,0.885660315930143,0.6859564281087751,0.587725816870896,0.3214228659384374,-0.0172052661104746
-0.0959544952236709,0.43265472572213737,0.28352891755655935,-0.22713909877771782,-0.20747917507230787,0.346694740796374,0.7014116593215498,0.8705334202727973,0.6891346368882517,0.589010131444363,0.27965366426372185,-0.010454039399629241
-0.10184265679588908,0.4075870221961221,0.27487287470365707,-0.19495739755336847,-0.20194378573291627,0.33186093601659633,0.6909259264628613,0.8476285821606289,0.6804646548775263,0.5851252128354625,0.22976484026681665,-0.03634259578801243
-0.07933700567150126,0.3409692937419719,0.22596832169920206,-0.14586789413733,-0.16084044951722698,0.2818187839632234,0.6812820498240437,0.8342022961212391,0.6706687354925124,0.5873290420570716,0.19226281419919483,-0.06470703070495917
-0.04234810276527727,0.2598554647660263,0.1599144985499763,-0.1103075727386479,-0.1027655412527162,0.2097225846656183,0.6819968274613665,0.8409003419922403,0.6656886937406855,0.5976291257898181,0.18330960023004444,-0.06663830641004702
-0.017472910080728772,0.18539323914403125,0.10544172759636773,-0.12251479812377271,-0.06181770451050585,0.1284705829637363,0.6988399132282958,0.8730135839137093,0.6684764603178417,0.61067801666902,0.21468215508734162,-0.01695738283800697
0.012037210228592983,0.12737723208722648,0.056123947865585576,-0.12808823833646987,-0.03473892754938807,0.08208586195722217,0.7238001208042906,0.9152834545800836,0.6867672226305197,0.5973217897724602,0.258447298371042,-0.0018306862267574234
0.02869812941068312,0.16898601508997513,0.06581611772984497,-0.13182602113064226,-0.030455305178886352,0.12064524836365657,0.747807273991051,0.9580935883108175,0.7179137772459474,0.5894047395752147,0.3067681660486793,-0.032371567711157706
0.02972274152349486,0.26952557149458684,0.11586938851690186,-0.19600277490824233,-0.054029691582340326,0.1900237793646082,0.7743429986184189,1.0005302204959536,0.7606592548008901,0.6042802944703011,0.37388186595375333,-0.015166296092774215
0.01358210144715617,0.39320931800707437,0.1892578954947333,-0.31091647531402916,-0.1059668228706735,0.268548540514653,0.8064236517225313,1.0400598749043437,0.8078753165416983,0.6403703093542168,0.4575194719954809,0.08192669337007862
-0.019477507541158765,0.5082845797318037,0.2697868142319779,-0.4150109615190619,-0.18205329405755827,0.3574652481582372,0.84608250466158,1.0730713401569014,0.8475391242867334,0.6820565604485178,0.5425583225889623,0.2419303210562605
-0.05788686391853366,0.6929558240424896,0.38907710529543155,-0.4543920823694201,-0.2607304711827839,0.5230277554637159,0.8758417543169346,1.098468382534074,0.8595713488963592,0.7105015724009134,0.5916439778232031,0.27034589959217364
-0.04855242072872587,0.8665080764244064,0.47034339346658083,-0.589717139359489,-0.3008446734721845,0.6380543350921676,0.8815090722885822,1.121312061267711,0.8657363937201387,0.7343151850971228,0.6150515071733037,0.20111228111427326
-0.03181128913373841,0.9769470138399285,0.5147241614685886,-0.7320962377584438,-0.3303666658609586,0.7002632227536089,0.8712262538957226,1.1378847411935067,0.863452889588953,0.7460599836395755,0.6145820279005754,0.1359563094165205
-0.0329676624360387,1.0158650499637134,0.53515363725276,-0.7957261096949673,-0.3569862269730731,0.7278263735994908,0.8551164868007334,1.148958053468766,0.8511511621409733,0.7432369879423406,0.5977746793121115,0.10984573902967543
-0.0646812579088076,1.0068023869961142,0.5521082918526603,-0.704396471819082,-0.3735095454532528,0.7520687457848445,0.8448443988065668,1.1589495838622417,0.8294027530543878,0.7278849971990514,0.5769958871585094,0.11071452851695812
-0.04447750057893894,0.9686650218927069,0.5191423083047825,-0.6731393372653319,-0.32719107160034716,0.7058081147744907,0.8329999697982128,1.1817536618290438,0.8342276438957626,0.7248885484453997,0.5597340640478328,0.07309434515068765
-0.00025195250009767047,0.9316443178310011,0.4704324575924283,-0.7402893631586571,-0.2859421102525889,0.6437969163044657,0.8207176537465122,1.2127889090291122,0.8534726030380541,0.728601379332407,0.5201745529116328,0.03413786662635205
0.06317589900939691,0.8918278249958588,0.4072756425869796,-0.7899531872539372,-0.22732794095591236,0.5862329710052944,0.8223135345274908,1.2469662592763857,0.8628723456774368,0.7281141528229645,0.48463485276180723,-0.005125477985693994
0.1601542780817528,0.8516193533847582,0.3211447651989583,-0.8199037734334184,-0.13086213573651226,0.5260689842820045,0.8352642699747995,1.2818981006574137,0.8657578526581964,0.724796820384816,0.4743872232268824,-0.029766381717018276
0.31369190529014246,0.8193311273790127,0.20061580858390618,-0.9056769752070595,0.01761494000932614,0.4402120477530645,0.8449943826756868,1.316844104200711,0.8850128171598826,0.7291264460688148,0.5060303178777252,-0.013939912143900718
0.42525620990003143,0.8460899658783918,0.1383858299419595,-1.1039052280724941,0.08862457956016438,0.3930317092701977,0.8382257639722551,1.350081835310542,0.9503361622953942,0.7670756825260145,0.5501728292139579,0.10011781206251721
0.4219266568404086,0.9205303052085526,0.1782209917328082,-1.1767557171403225,0.06364997840950991,0.437488367414289,0.8653999003935524,1.3850281347261164,1.0005840064567013,0.8119090814564712,0.5881073155081156,0.203758028034904
0.3798353390388686,1.0327780879808814,0.26345398124210856,-1.20324752799488,0.0003443813246693335,0.5368336397091662,0.9091126411622708,1.418585920464243,1.036750475146585,0.8362882281493744,0.6072584843608022,0.2875209063623756
0.3375657803909032,1.1585701416904441,0.35564465735197703,-1.2316525061283528,-0.07222578230735445,0.6552596760668898,0.9509063737562321,1.4486916569958335,1.065846932616766,0.8355143415524038,0.6110282102347919,0.35898327921503764
0.30702780712059347,1.2615963270142057,0.4283797529432105,-1.2848388772657748,-0.14346278502581894,0.7558735945037028,0.9720486463035044,1.4741631982916334,1.0982047513697522,0.8221934265154406,0.6158818532002801,0.4342688308420237
0.20017695355402226,1.2967836580887488,0.518678209772266,-1.1714878525507542,-0.23403382912978732,0.8346367696536735,0.9971528779524159,1.4988502215407729,1.1009309546484527,0.8448190877325872,0.67964439370213,0.41194847827027037
0.08653854355939603,1.3537382686940116,0.6245718410932074,-1.0918743537629982,-0.33493960861755356,0.9186422910091712,1.01344459575886,1.5245467436490927,1.0990982171710701,0.8810016293218276,0.7268892479567315,0.3540398042367215
0.006664932249354024,1.4188726414178259,0.7116726351999113,-1.0780003842969577,-0.4202671269483476,0.99253888066519,1.0144014318914407,1.5506107340730655,1.1101284270683702,0.9058245625252849,0.7297772651211348,0.36610809478557743
-0.015354182052635258,1.4631835068273267,0.7489871628525292,-1.1015792541573088,-0.4573047058910873,1.0343617847296855,1.0036296676756893,1.5768052976473286,1.1326319529600823,0.9090026543584757,0.7103328008042153,0.45675560471031823
0.0323151369291765,1.449562918289389,0.7097510406550424,-1.096950878122643,-0.4106494307762803,1.018863455390773,0.9921505607525525,1.6026863166414114,1.1519303397490084,0.8910648261337138,0.7249238804960553,0.5631519618527933
0.15170049680242123,1.4372807776585041,0.6225051171641078,-1.1923979152653852,-0.30474582370194025,0.9588633778419525,0.9876099826644967,1.6142728333720682,1.1531103212111213,0.8724540171639538,0.7817823847426424,0.5294411031597334
0.22428128273260897,1.4695820589669777,0.5895372613503141,-1.3429243367059547,-0.26280815519449824,0.9336495599636486,1.002674883766275,1.6108083220175844,1.147138029002404,0.8738998018938553,0.7667770885723054,0.50947561297153
0.26125496441673235,1.4958328180917668,0.5776876550912379,-1.4465165252656849,-0.2501093885497128,0.9252659478717669,1.0235964942149252,1.6054544939497866,1.137440999741963,0.8850082333482505,0.7152762343791019,0.5422414445512773
0.28183140262109446,1.4768019812386035,0.5541129684280673,-1.4598217071555046,-0.23275728943131288,0.9054623995006023,1.0378403428282843,1.6093604266263133,1.1304130497330083,0.8946752894148791,0.6721309118666984,0.6040019667155002
0.3095624472275386,1.3828626924003868,0.4878701399493766,-1.38157498599696,-0.17878704499916664,0.8397880721554251,1.0342669777316778,1.631649630439936,1.1343748401231855,0.8908460951198596,0.6876340604529587,0.6286235523697836
0.28583986693054225,1.2572910794101302,0.4405903441306861,-1.2570488236932926,-0.14905884849525838,0.7518597771356142,1.0326525135066873,1.6531284605353913,1.1472955059270797,0.865464337729819,0.7158744286493108,0.6223605360676968
0.2589233708259943,1.1935075276960792,0.4266672366747727,-1.1833300004286866,-0.14084245957966846,0.7057453311336116,1.0309016214377653,1.6514910124031765,1.1464650655260866,0.8316319665897496,0.7156258738899254,0.6351687657719115
0.2619935025581837,1.194450857588226,0.42505920371052786,-1.1890467585578648,-0.1400668281176015,0.7058177853666951,1.0176587388699065,1.636751347012966,1.1378510158606603,0.805894606011191,0.6925414762230016,0.6289224021338216
0.31089016153516885,1.2615866138979825,0.4257528583144532,-1.290371952201528,-0.13167753376575533,0.7435463252622354,0.9942208592016002,1.6175367018517988,1.1262125880475653,0.789680691407575,0.6464846992692496,0.5989010057969869
0.4088314709293648,1.3928981445920008,0.425545558467263,-1.4919342458853773,-0.09923425172522463,0.7996791649481555,0.9705771984650328,1.6015518351259863,1.115079683492044,0.773378501750302,0.5752077263416675,0.5643903074870846
0.5547385560629781,1.5851711863432183,0.42354737262494674,-1.784901076801045,-0.023121633708814093,0.8525909708423178,0.9484656322087863,1.5771103161770983,1.0846273272159621,0.7305349838901546,0.50247959613171,0.5704589053828151
0.6604020266801969,1.7452829840585973,0.43263514752631904,-2.039675855154235,0.01356079073268747,0.9071353651106439,0.9114593859380289,1.5456155639337719,1.0492404416344074,0.6954245607659063,0.46731887191073995,0.5327381128077213
0.7197605398682725,1.8595837884457582,0.45003388622713353,-2.208857290440492,0.020822320235940675,0.9582413871236449,0.8795973895589945,1.5115780375764563,1.016685431397729,0.6637455677984959,0.4641386389365832,0.46702457091509764
0.7385554525044321,1.926658216539485,0.4711315627581471,-2.277786224597431,0.014637940866287117,0.9988489578076356,0.8681533784909462,1.4772962371698326,0.9866660839598264,0.6295958506808864,0.47382402892425896,0.41553116508825433
0.7297431458108041,1.9530995832521292,0.4904605873914606,-2.255093964748526,0.013538916222672472,1.020798783854845,0.8871517151593082,1.4434617383978021,0.9536332238733932,0.587088773738692,0.4674159107352126,0.43752420398486735
0.6328096418282366,1.8911877710401832,0.525014216458559,-2.1034114090634866,-0.0464091672477324,1.0230999681971014,0.8848353322592634,1.4030592942339664,0.9194899922982317,0.5683730208875399,0.4404761185433351,0.5177282220326873
0.47721446888963925,1.7707676245288886,0.5698582081297281,-1.8537004440041835,-0.139473646259269,1.0111993963406969,0.8387585381048921,1.34703619553956,0.8929587690442397,0.5651884550991467,0.4365549561888369,0.5801246026734801
0.3174579162388936,1.6245709198427123,0.6045160572995893,-1.5777163645097692,-0.22918803897490245,0.9853881805112982,0.7832041946011212,1.2801999087597458,0.8700745266445189,0.5631327275216415,0.427828249483993,0.615512605044597
0.19061408305240082,1.485013230115809,0.6201817741890073,-1.3375759955026858,-0.2969860945835545,0.9540458742878781,0.7439349862698521,1.2123702437982866,0.8448384730768043,0.5501328794476286,0.39374269054134914,0.6128175216320797
0.12226327934689706,1.385495551407666,0.6163495680482407,-1.1889350615387695,-0.3353873833509335,0.9309544951814565,0.7396595655329741,1.1566794856056437,0.8096229619776422,0.5152806772647962,0.32094541737087756,0.5624727999367596
0.11466005437054745,1.345175415336567,0.6011589539451234,-1.1204498330538404,-0.3206934018433847,0.9099257005178415,0.7250031549457533,1.107716966389706,0.7568026094450175,0.44535841466807935,0.2688323774656453,0.5092131152968654
0.14757412815101892,1.3165511730438204,0.564366278958123,-1.1225286217356583,-0.27101208031557233,0.8633153381756863,0.6653257635377784,1.0448130638018842,0.701186945297898,0.38013745449836595,0.24526546682324982,0.5203567661426615
0.23512479224235822,1.3221666240192385,0.5077658295684578,-1.2420898680659949,-0.20100354331648562,0.8156425783026385,0.5972326224466933,0.9791099001085972,0.6473405211895623,0.3219737331770942,0.2196350392076563,0.5458769065389786
0.36432908492836724,1.3549992121236187,0.436626537660236,-1.4325175722887464,-0.11685173099972614,0.7780629205057086,0.5414748226297637,0.9188880387204599,0.5949746413688789,0.26797810921472387,0.18265665433337033,0.5478552073357805
0.5000848466553643,1.385367473358174,0.3597958087178434,-1.5792050578762111,-0.021024680360007816,0.7516905079014271,0.5073479619382791,0.8696484424099576,0.5403620737331981,0.21216587927989697,0.13922564520255487,0.4981139250824763
0.5606181249632054,1.3415542874632147,0.29658661674748166,-1.5607656807797439,0.05691576770681792,0.6977289741413327,0.45717431257620195,0.8047031178976426,0.47593889088283137,0.1686012894149215,0.09797187631342281,0.45345027762094464
0.6212574913290052,1.3420871988763483,0.2556898077707998,-1.6573030986399455,0.10649706262915544,0.6548028719453453,0.4141330397673553,0.7258237423023929,0.41363708811641114,0.12783040134949286,0.04811125318103252,0.4323264445789534
0.7001479415877128,1.3632980910557686,0.21284049725510984,-1.7951517911764865,0.15729024689409918,0.6234586158428819,0.3872765798738631,0.6512792086498764,0.36032944636278386,0.08618874078956132,0.008109799547336234,0.4355596474833068
0.7707992408404368,1.3558647178177963,0.16112579638312552,-1.8714314901882168,0.2107951490387231,0.5892215441307295,0.3687834808266998,0.5892467353627359,0.31521331555726106,0.043493257564308246,-0.019351498321878532,0.460513438764372
0.7769446919770532,1.2553919428037261,0.10623874881909932,-1.7683085737381328,0.24884931507508248,0.5280246126480304,0.33923631543653876,0.5404205563873696,0.2718090696276843,0.0017200313536787598,-0.04305673261705478,0.4977102603805248
0.6906383046048952,1.100437312982886,0.08661332809144408,-1.5920988596205703,0.22385609266582365,0.4461271987730666,0.2893715820727942,0.4833116214862795,0.21742666305870362,-0.04189107583518556,-0.09068638907180267,0.44130140752347596
0.6280376733842773,0.9634702164607039,0.059974406917853176,-1.412872344297601,0.2209479401646091,0.37559231351247063,0.237865992593643,0.41203194853669095,0.17057709655454759,-0.07721434228302161,-0.11256236675356665,0.31443618298312104
0.5937627423668107,0.8494152716641838,0.02567145235254174,-1.246776426010873,0.23595350601521925,0.32163464337002656,0.18719277459366723,0.3369182335341826,0.13745461233138753,-0.10654294611928466,-0.1188663885118497,0.21322541213168766
0.5636402761196009,0.7449604832350525,-0.006604642969145364,-1.1048398441576381,0.2442556399691181,0.27496289384761685,0.1374132320450519,0.2672075069080671,0.11091460831517659,-0.13323451340929657,-0.1254848010942817,0.17070904509176985
0.4949830675392625,0.6236816479081114,-0.021213114807925298,-0.9910167745573515,0.20957403396801272,0.21602224241117363,0.08732518998773496,0.21116204657710158,0.07484597156124088,-0.1614420164757472,-0.15086722040019196,0.17413006587239557
0.40159201213155254,0.46176491466882974,-0.039543258554961304,-0.8171631181145501,0.17767346393159925,0.1292934636415604,0.0453327001631352,0.16081174125388056,0.02709942997716716,-0.1894846389574024,-0.15539311606095196,0.10423842267786801
0.34960373293778674,0.3620843824016377,-0.05456556445839336,-0.6591521948199197,0.17577936494878887,0.08424825204560332,0.02133162701921105,0.10527528735670508,0.0023129439712608704,-0.21547841641732177,-0.14949409040890013,0.025553416645397252
0.31732550485931527,0.31760736619866875,-0.05510350855609814,-0.5434569229414753,0.17253051365431543,0.07899405113460115,0.00757120458516471,0.05701300879311715,-0.012571790631116448,-0.225975088325668,-0.1480959990390684,-0.009180826978142338
0.3018609683322321,0.3104151392410464,-0.04823559677859856,-0.4903888876939912,0.16585180475971004,0.09119792678976511,0.0018446865027377534,0.024354562593979376,-0.0273662281475378,-0.21500822979546352,-0.1432258995195144,0.006835884506327846
0.3131983099727922,0.3157045099816478,-0.05326220206045101,-0.5168414401634943,0.17333184760798004,0.08502325841247031,0.0051881029325292595,0.012010294884015114,-0.04909821460397932,-0.18291096823165068,-0.1125752115438502,0.048509433418870346
0.39887010840207465,0.3845907896402873,-0.07665026101165444,-0.6897046289500659,0.22452185209674502,0.07724105555466008,0.02036293480998458,0.003411301641947018,-0.05117472284497161,-0.15402216261067847,-0.06134274521876317,0.08667583711110755
0.4553443873346008,0.4609701281569037,-0.07643495152294762,-0.8321648469849254,0.24178401648427011,0.0996967754778141,0.01974288994500562,-0.002931459700922926,-0.05240164916465993,-0.12665595553851478,-0.051211543934775776,0.126300898443303
0.4560757931993313,0.4915439405057813,-0.06149887898188812,-0.8852476632153291,0.22304564929037776,0.11900637003378087,0.010373674969906597,-0.0037290772403953997,-0.06110876120891781,-0.09992327334274691,-0.06672939658752636,0.16520345528581443
0.4109920105388018,0.4592031176247471,-0.04721766868171857,-0.8346190919883197,0.18812008760491844,0.1164812316493007,0.001773052022066509,-0.004660112631441527,-0.06690742847383065,-0.07774995257083113,-0.08476581732156378,0.20342762271855275
0.35615976117869386,0.3735942033548126,-0.05320645740688018,-0.700569273566429,0.17167182026323832,0.08428784506823377,0.00471260162592659,-0.017325289696366673,-0.04772240756785473,-0.06697835137831899,-0.07707658342886693,0.2404208399949316
0.3240131544294609,0.2877278375045052,-0.07472564507932011,-0.5608112704090206,0.173661322685867,0.05501379085258365,0.00578923186195797,-0.045972266900140855,-0.009425730356961681,-0.06690604022329638,-0.05313057593614648,0.22086931379245336
0.30343192071459,0.24957425616476558,-0.08001239573856926,-0.5221527034372576,0.16399669658091992,0.03732218671167624,0.003835494383792234,-0.05639018599462939,-0.0017717542434629112,-0.06389346489132383,-0.04145433749207055,0.12335352568070736
0.2709621498789677,0.2474981154837416,-0.059017834981761184,-0.5030792529442577,0.13961741708299547,0.04161464040952355,0.004511262097561882,-0.050660286355033765,-0.006989961307895588,-0.047743711986801766,-0.03923412821515909,0.023688228598628888
0.22265649101762697,0.27239640820556077,-0.013657125348968823,-0.46826301108004303,0.10122911455797393,0.07311498168967304,0.011371868853530434,-0.04084005691083488,-0.00934444120984521,-0.015974234980766916,-0.0331642416506045,-0.03145366646880427
0.16938290554724839,0.31497239415471806,0.04399921910518248,-0.41599976083376755,0.05353054516196157,0.1309955083294674,0.02659478829184624,-0.04518805035424719,0.005136796396616544,0.027656716377602114,-0.003291142830046009,-0.017237574342600093
0.16717894189133903,0.3612342354004658,0.06884677311045649,-0.4786364529526913,0.025489913429946703,0.16482243992470663,0.052898791676427526,-0.050715837971215,0.016529096733305163,0.059987368958266174,0.048367256306070125,-0.012494067158463174
0.15310369511283087,0.3622883735422104,0.07893402899865405,-0.4717788376307615,0.010037622886356394,0.1729885065445534,0.06846714384570977,-0.03454863845000865,0.027507055362495376,0.06998465711410466,0.05724395831069545,-0.01898642732388627
0.09875229039937887,0.3273401454770201,0.09819055020779753,-0.3678363191351603,-0.01497697184678244,0.1729631196836045,0.06975820424121394,-0.023489870062217796,0.03584518328647528,0.05588212027232869,0.04256575377019206,-0.019536432480408338
0.02426026195748061,0.26475017586373123,0.11716722001748663,-0.21699981167585689,-0.045905180615191034,0.16257506476768396,0.06455844605780289,-0.030864584838336033,0.03623514939599306,0.02744504431590906,0.02622485495904215,-0.015012343052384457
-0.018822512393455303,0.183034457814521,0.10516729270512357,-0.11888036535411141,-0.062325667405399715,0.12777191831270437,0.06788759161113202,-0.059490654194802164,0.02253944446166089,0.0035778072677039624,0.031999548999341404,-0.017453955142824332
-0.03274911275245729,0.06629247500738741,0.055694286892716785,-0.019071782460911128,-0.0541009649746619,0.06857319843001904,0.07284521911503103,-0.06433284553820708,0.018822685314684597,0.015524663723709501,0.05092305480237095,-0.018978961627718782
-0.10880408282725569,-0.0202333451371792,0.06364999673854746,0.13312536466160269,-0.08630396771415288,0.04189484511365622,0.05827152716011925,-0.05426094941686693,0.025435822171298875,0.031501698941964196,0.08033422741531546,-0.016600312143636647
-0.17320686503874702,-0.05756116042417039,0.08852889281892248,0.22617395311923458,-0.12119945376959651,0.0369351256904385,0.05256826900772571,-0.047295837558621746,0.02347333634959133,0.04681665545495463,0.09623311994658926,-0.016781443588324004
-0.1810865934513537,-0.045937275591948046,0.09974547949317508,0.20709592342705066,-0.13197532031003398,0.041209436610663744,0.06928326575569778,-0.04964633198847269,0.012645944707397987,0.06046219236089865,0.0906507457013434,-0.018764309898663647
-0.11187381992485133,0.0014000024600916807,0.07665368363527815,0.06924653735306266,-0.10220391954004875,0.04310240149049602,0.10998055768041595,-0.05994019561876358,0.0051877855870422224,0.07289270638266544,0.06781448296982455,-0.017337003582360233
-0.10154090021468383,0.10770241224119337,0.12329677352453422,-0.008484103033747737,-0.11804432949477715,0.11033882721099153,0.11679134790395232,-0.07753639477897932,0.017810830533853527,0.06113846751787785,0.06956690113396165,-0.015516923335940593
-0.1087581867640976,0.22668249242021227,0.18825330681692246,-0.03435513772716032,-0.14720575956658644,0.20884342063470904,0.1019287798410449,-0.0871299245952253,0.020299123792424524,0.04765122272106292,0.05649604984984598,-0.01918981549962075
-0.0804146100565729,0.2876099164845282,0.19976592641579374,-0.09541300339080028,-0.14354325196375547,0.24654612277307647,0.09299077802839599,-0.07756527201691751,0.023794563381783474,0.04848654973751729,0.0419967678118027,-0.018111024330743825
-0.03128758018095111,0.2543904099141955,0.14964734988465594,-0.15887270732029052,-0.10558633795333003,0.19731544327567513,0.10235868294857661,-0.053460494679602136,0.03136698413767985,0.06169773263040888,0.04113887996134553,-0.014359674488647861
-0.021255636939165618,0.1193191985729712,0.07465782006696534,-0.11346678499106769,-0.06310940559450892,0.08389080890836656,0.1314706600717301,-0.030908530088202234,0.040120872614178994,0.07287539342647358,0.06789888219054029,-0.017684616667655022
-0.1035332093350577,-0.01133131456172745,0.0645652278818346,0.13709577904625647,-0.07714579463987332,0.044545496615557144,0.15166861349015878,-0.03754704640755311,0.026808572581219776,0.06074591743046723,0.07201467051039652,-0.025685394684831234
-0.18825334708309313,-0.07301723703459509,0.09094171148117773,0.2755576473891145,-0.12930578263330306,0.04364580477603651,0.1386731982849465,-0.04810842070865067,0.029823555724929732,0.043928034127441104,0.06674935527713431,0.003166028042519493
-0.2746830134961754,-0.11919566079539198,0.12630637974113196,0.36153408053438196,-0.19436301036517895,0.0427194801672879,0.12016618084476319,-0.05750402040406357,0.034214383537179247,0.030722010912063398,0.06616622889423654,0.030837872500052564
-0.3500634743895489,-0.1628138044199127,0.15546249037541485,0.443317736720683,-0.24589823953268022,0.03673024815092321,0.11408498538637686,-0.06530262106246923,0.028425259396293326,0.024827033487078112,0.06966776606811183,0.029688979188605445
-0.3920127605897568,-0.18918059639839052,0.1706312717158883,0.5543281444781822,-0.25679894142014315,0.041660318085783854,0.1308575808008343,-0.07366063607262642,0.005017547718878335,0.026628397965645832,0.06705866912715579,-0.01894389728004051
-0.3383970974560323,-0.1171145034087155,0.17061001173088622,0.4574787103984491,-0.2290756716380169,0.0673338535448802,0.13373782512447885,-0.07404654338741508,0.012644842596967108,0.0290030456645178,0.04766530789250368,-0.06204438251727067
-0.2902215738358279,-0.05014314786218971,0.1717102207100481,0.33298524666313534,-0.22292956227175312,0.09620044257689704,0.12961214726961412,-0.07416951968063241,0.023407741060345075,0.020268193109369486,0.026108349049885345,-0.08525020270087846
-0.25585239210397254,-0.007851616504506862,0.16972553459997328,0.26940780092122296,-0.21555326547481782,0.12108021559087744,0.12953853332574836,-0.07292499810616537,0.025630941867771963,0.008532068756803514,0.029923324246808013,-0.08161556793908965
-0.22068168954504092,0.02004367903329646,0.15993000941728688,0.24408376621605887,-0.1909690815117915,0.13446543649171733,0.13261754214128474,-0.06850902654722497,0.025801431677752715,0.0008539785567074987,0.05305596248489568,-0.054708365706564496
-0.15619048032388885,0.06126167572259081,0.13695470954188665,0.164481551164604,-0.1383390662850017,0.12818068321227216,0.13029591773450686,-0.059027516713961656,0.0411544925394466,0.0036068263024161664,0.06537687713833969,-0.018467772224446514
-0.07330692245595688,0.07377614742160289,0.08700498234653446,0.035581277785655716,-0.07346667857318005,0.08252632493293807,0.11760787887078375,-0.05087205714531406,0.056693436288302076,0.015905809201707553,-0.0003683948695378743,-0.04798735865704818
0.010917389136229836,0.031403839338843775,0.008440146790021565,-0.02821329354464636,0.01140090488698565,0.006454186536769442,0.10829370854930254,-0.04027772058498596,0.050247447631875004,0.033993363750917265,-0.04300851965510175,-0.1011972094687212
0.05640340831786196,-0.03863992877341494,-0.05779427822772404,-0.029139948814825678,0.06858947606468822,-0.06548658167494625,0.10914431442314906,-0.03432813201078105,0.030327058228943226,0.04489841771059434,-0.04792592722577305,-0.13636533007168283
0.045701727018631524,-0.1038504141834034,-0.08344527165613101,0.01500038714374775,0.07212490284510684,-0.105442012110711,0.11896194515037507,-0.03930672450267237,0.0058346755946055255,0.0425268880735061,-0.03420108896190055,-0.14642222662742618
-0.020318489105416993,-0.12721492969038117,-0.05042016753145227,0.07390659176205903,0.01377054223124356,-0.09096890203762138,0.13076216204701252,-0.06004022200016615,-0.013270662089817618,0.026061982613669685,-0.04238469801486137,-0.14785630603309535
-0.07460085296341028,-0.0887536588236715,0.005844032817929751,0.12681952280621775,-0.032544978919081854,-0.03822863611078219,0.1309730260565813,-0.07972046396428835,-0.015763698210670488,0.012866111408394635,-0.0671416997707427,-0.18105684597431265
-0.15266334192143263,-0.06408155767188263,0.07129139274879451,0.2108484296489169,-0.09626915572028016,0.01635213454100293,0.1315910025769017,-0.08806091625174242,-0.008507105487933573,-0.0078082205635201345,-0.07807061425064986,-0.23136052673529198
-0.26160667414834327,-0.06510905023673695,0.1447303589494499,0.3277787509651475,-0.18522766388983422,0.0673825801856139,0.1298198898292345,-0.08815793684316893,0.0008403821780688536,-0.032848075047422085,-0.07768667488276404,-0.26042107134561016
-0.3849755113150143,-0.10514865971050971,0.20827031627937143,0.4787117076860108,-0.27841259972322224,0.0976160621765726,0.12305411546155409,-0.0824305722060651,0.006610513644831313,-0.05018608297530585,-0.06558202781402239,-0.23800948576478653
-0.4902631619946813,-0.19871221578346304,0.2325186191187537,0.6618878265505346,-0.33608418563199544,0.08150234812092029,0.10963564337743141,-0.0735645216094132,0.004681271952961231,-0.04246179378928615,-0.04053967786119209,-0.14299439218372703
